email,company,city,region,referral_code,referral_link
Letsplan@touchofjewel.com,Touch of Jewel Events,Dallas, TX,TOUCHOFJEW0622,https://cardcraft-saas.vercel.app?ref=TOUCHOFJEW0622
Hello@KeestoneEvents.com,Keestone Events,Dallas, TX,KEESTONEEV0623,https://cardcraft-saas.vercel.app?ref=KEESTONEEV0623
laura@mayfieldevents.com,Mayfield Events,Dallas, TX,MAYFIELDEV0624,https://cardcraft-saas.vercel.app?ref=MAYFIELDEV0624
tina.dannel@serendipityeventsbytina.com,Serendipity Events by Tina,Dallas, TX,SERENDIPIT0625,https://cardcraft-saas.vercel.app?ref=SERENDIPIT0625
michelle.Peska@stunningandbrilliantevents.com,Stunning & Brilliant Events,Dallas, TX,STUNNINGBR0626,https://cardcraft-saas.vercel.app?ref=STUNNINGBR0626
info@thesimplyelegantgroup.com,The Simply Elegant Group,Dallas, TX,THESIMPLYE0627,https://cardcraft-saas.vercel.app?ref=THESIMPLYE0627
hello@significanteventsoftexas.com,Significant Events of Texas,Dallas, TX,SIGNIFICAN0628,https://cardcraft-saas.vercel.app?ref=SIGNIFICAN0628
hello@rkweddingsandevents.com,RK Weddings & Events,Dallas, TX,RKWEDDINGS0629,https://cardcraft-saas.vercel.app?ref=RKWEDDINGS0629
INFO@TAMIWINN.COM,Tami Winn Events,Fort Worth, TX,TAMIWINNEV0630,https://cardcraft-saas.vercel.app?ref=TAMIWINNEV0630
shannon@shannonroseevents.com,Shannon Rose Events,Dallas/Fort Worth, TX,SHANNONROS0631,https://cardcraft-saas.vercel.app?ref=SHANNONROS0631
larissa@fetefw.com,Fête Fort Worth,Fort Worth, TX,FTEFORTWOR0632,https://cardcraft-saas.vercel.app?ref=FTEFORTWOR0632
diana@weddingsbydianaboucher.com,Weddings by Diana Boucher,San Antonio, TX,WEDDINGSBY0633,https://cardcraft-saas.vercel.app?ref=WEDDINGSBY0633
info@nrgweddingplanning.com,NRG Events,San Antonio, TX,NRGEVENTS0634,https://cardcraft-saas.vercel.app?ref=NRGEVENTS0634
patrice@pdeventplanning.com,Purposely Designed Event Planning,Charlotte, NC,PURPOSELYD0635,https://cardcraft-saas.vercel.app?ref=PURPOSELYD0635
miriam@scoutandgrace.com,Scout and Grace Events,Charlotte, NC,SCOUTANDGR0636,https://cardcraft-saas.vercel.app?ref=SCOUTANDGR0636
Sacoya@jenkinsandcoweddings.com,Jenkins & Co Weddings,Charlotte, NC,JENKINSCOW0637,https://cardcraft-saas.vercel.app?ref=JENKINSCOW0637
madisonmoseley.events@gmail.com,Madison Moseley Events,Charlotte, NC,MADISONMOS0638,https://cardcraft-saas.vercel.app?ref=MADISONMOS0638
hello@emeraldeventsbynilsa.com,Emerald Events by Nilsa,Richmond, VA,EMERALDEVE0639,https://cardcraft-saas.vercel.app?ref=EMERALDEVE0639
info@thehiveweddingco.com,The Hive Wedding Collective,Richmond, VA,THEHIVEWED0640,https://cardcraft-saas.vercel.app?ref=THEHIVEWED0640
info@riverwooddesigns.net,Riverwood Designs,Richmond, VA,RIVERWOODD0641,https://cardcraft-saas.vercel.app?ref=RIVERWOODD0641
info@thevirginiaweddingplanner.com,The Virginia Wedding Planner,Richmond, VA,THEVIRGINI0642,https://cardcraft-saas.vercel.app?ref=THEVIRGINI0642
info@alysontaylorevents.com,Alyson Taylor Events,Richmond, VA,ALYSONTAYL0643,https://cardcraft-saas.vercel.app?ref=ALYSONTAYL0643
info@forloveoflove.com,For Love of Love,Richmond, VA,FORLOVEOFL0644,https://cardcraft-saas.vercel.app?ref=FORLOVEOFL0644
info@eventsbydelaney.com,Events by Delaney,Charlottesville, VA,EVENTSBYDE0645,https://cardcraft-saas.vercel.app?ref=EVENTSBYDE0645
info@erinclevelandevents.com,Erin Cleveland Events,Charlottesville, VA,ERINCLEVEL0646,https://cardcraft-saas.vercel.app?ref=ERINCLEVEL0646
carrie@thehappyhourhostess.com,The Happy Hour Hostess,Virginia Beach, VA,THEHAPPYHO0647,https://cardcraft-saas.vercel.app?ref=THEHAPPYHO0647
amanda@sincerelyjaneevents.com,Sincerely Jane Events,Virginia Beach, VA,SINCERELYJ0648,https://cardcraft-saas.vercel.app?ref=SINCERELYJ0648
hello@beckysbrides.com,Becky's Brides,Birmingham, AL,BECKYSBRID0649,https://cardcraft-saas.vercel.app?ref=BECKYSBRID0649
neillie@marieeami.com,Mariée Ami,Birmingham, AL,MARIEAMI0650,https://cardcraft-saas.vercel.app?ref=MARIEAMI0650
info@evergreeneventsar.com,Evergreen Events,Little Rock, AR,EVERGREENE0651,https://cardcraft-saas.vercel.app?ref=EVERGREENE0651
jessika@jessikamccuinweddings.com,Jessika McCuin Weddings,Little Rock, AR,JESSIKAMCC0652,https://cardcraft-saas.vercel.app?ref=JESSIKAMCC0652
INFO@WHITECATWED.COM,White Cat Weddings,Lexington, KY,WHITECATWE0653,https://cardcraft-saas.vercel.app?ref=WHITECATWE0653
info@chanceycharmweddings.com,Chancey Charm,Atlanta, GA,CHANCEYCHA0654,https://cardcraft-saas.vercel.app?ref=CHANCEYCHA0654
suzanne@suzannereinhard.com,Suzanne Reinhard Weddings,Atlanta, GA,SUZANNEREI0655,https://cardcraft-saas.vercel.app?ref=SUZANNEREI0655
hello@dchristineevents.com,DChristine Events,Atlanta, GA,DCHRISTINE0656,https://cardcraft-saas.vercel.app?ref=DCHRISTINE0656
Info@UniqueRoseEvents.com,Unique Rose Events & Design,Fayetteville, GA,UNIQUEROSE0657,https://cardcraft-saas.vercel.app?ref=UNIQUEROSE0657
info@soireesbylee.com,Soirees by Lee,Atlanta, GA,SOIREESBYL0658,https://cardcraft-saas.vercel.app?ref=SOIREESBYL0658
laura@magnoliacelebrates.com,Magnolia Celebrates,Atlanta, GA,MAGNOLIACE0659,https://cardcraft-saas.vercel.app?ref=MAGNOLIACE0659
sparker@magnoliacelebrates.com,Magnolia Celebrates,Atlanta, GA,MAGNOLIACE0660,https://cardcraft-saas.vercel.app?ref=MAGNOLIACE0660
sofia@eventsbysofia.com,Sofia Ocampo Events,Atlanta, GA,SOFIAOCAMP0661,https://cardcraft-saas.vercel.app?ref=SOFIAOCAMP0661
a3lbweddings@gmail.com,Three Little Bird Weddings,Atlanta, GA,THREELITTL0662,https://cardcraft-saas.vercel.app?ref=THREELITTL0662
jennifer@stbkweddings.com,Storybook Wedding Consulting,Atlanta, GA,STORYBOOKW0663,https://cardcraft-saas.vercel.app?ref=STORYBOOKW0663
suzanne@suzannehwhite.com,Suzanne White Events,Atlanta, GA,SUZANNEWHI0664,https://cardcraft-saas.vercel.app?ref=SUZANNEWHI0664
nia@thompsonandtulle.com,Thompson and Tulle,Atlanta, GA,THOMPSONAN0665,https://cardcraft-saas.vercel.app?ref=THOMPSONAN0665
saramdivine@outlook.com,Sara Divine Weddings,Atlanta, GA,SARADIVINE0666,https://cardcraft-saas.vercel.app?ref=SARADIVINE0666
Sydney@emilyjordanevents.com,Emily Jordan Events,Atlanta, GA,EMILYJORDA0667,https://cardcraft-saas.vercel.app?ref=EMILYJORDA0667
hello@eventsbymesita.com,Events by Mesita,Atlanta, GA,EVENTSBYME0668,https://cardcraft-saas.vercel.app?ref=EVENTSBYME0668
Alexandra@wetietheknots.com,The Social Co,Atlanta, GA,THESOCIALC0669,https://cardcraft-saas.vercel.app?ref=THESOCIALC0669
yourbigdayatl@gmail.com,Your Big Day ATL,Atlanta, GA,YOURBIGDAY0670,https://cardcraft-saas.vercel.app?ref=YOURBIGDAY0670
info@thesoco.com,The Social Co,Atlanta, GA,THESOCIALC0671,https://cardcraft-saas.vercel.app?ref=THESOCIALC0671
info@zestatlanta.com,Zest Atlanta Catering,Tucker, GA,ZESTATLANT0672,https://cardcraft-saas.vercel.app?ref=ZESTATLANT0672
courtney@courtneypaigeevents.com,Courtney Paige Events,Palm Beach, FL,COURTNEYPA0673,https://cardcraft-saas.vercel.app?ref=COURTNEYPA0673
concierge@palmbeacheventplanner.com,Palm Beach Event Planner,Palm Beach, FL,PALMBEACHE0674,https://cardcraft-saas.vercel.app?ref=PALMBEACHE0674
jennifer@fabuluxeevents.com,Fabuluxe Events,Palm Beach, FL,FABULUXEEV0675,https://cardcraft-saas.vercel.app?ref=FABULUXEEV0675
abby@blue-orchid-events.com,Blue Orchid Events,Fort Lauderdale, FL,BLUEORCHID0676,https://cardcraft-saas.vercel.app?ref=BLUEORCHID0676
info@kellymcwilliams.com,Kelly McWilliams,Naples, FL,KELLYMCWIL0677,https://cardcraft-saas.vercel.app?ref=KELLYMCWIL0677
info@littlemissplannerkw.com,Little Miss Planner,Key West, FL,LITTLEMISS0678,https://cardcraft-saas.vercel.app?ref=LITTLEMISS0678
bigdayinkeywest@gmail.com,Big Day in Key West,Key West, FL,BIGDAYINKE0679,https://cardcraft-saas.vercel.app?ref=BIGDAYINKE0679
info@tropical-weddingplanner.com,Tropical Wedding Planner,Naples, FL,TROPICALWE0680,https://cardcraft-saas.vercel.app?ref=TROPICALWE0680
artistiqueEvents@gmail.com,Artistique Events,Miami, FL,ARTISTIQUE0681,https://cardcraft-saas.vercel.app?ref=ARTISTIQUE0681
info@bellisimoeventsmiami.com,Bellisimo Events,Miami, FL,BELLISIMOE0682,https://cardcraft-saas.vercel.app?ref=BELLISIMOE0682
teresa@blumbergevents.net,Blumberg Events,Miami, FL,BLUMBERGEV0683,https://cardcraft-saas.vercel.app?ref=BLUMBERGEV0683
carmen@eventsbycarmen.com,Events by Carmen,Miami, FL,EVENTSBYCA0684,https://cardcraft-saas.vercel.app?ref=EVENTSBYCA0684
gigi@eventsbygigi.com,Events by Gigi,Miami, FL,EVENTSBYGI0685,https://cardcraft-saas.vercel.app?ref=EVENTSBYGI0685
fernanda@ferknoteventgroup.com,FerKnot Event Group,Miami, FL,FERKNOTEVE0686,https://cardcraft-saas.vercel.app?ref=FERKNOTEVE0686
Valeria@jvweddingplanning.com,JV Wedding Planning,Miami, FL,JVWEDDINGP0687,https://cardcraft-saas.vercel.app?ref=JVWEDDINGP0687
hello@masievents.com,Masi Events,Miami/Palm Beach, FL,MASIEVENTS0688,https://cardcraft-saas.vercel.app?ref=MASIEVENTS0688
amber@ohmyoccasions.com,Oh My Occasions,South Florida,us_south,OHMYOCCASI0689,https://cardcraft-saas.vercel.app?ref=OHMYOCCASI0689
info@plandesignevents.com,Plan Design Events,Miami, FL,PLANDESIGN0690,https://cardcraft-saas.vercel.app?ref=PLANDESIGN0690
valerie@topitoffdesigns.com,Top It Off Designs,Miami, FL,TOPITOFFDE0691,https://cardcraft-saas.vercel.app?ref=TOPITOFFDE0691
joni@yourspecialdaybyjoni.com,Your Special Day By Joni,Palm Beach, FL,YOURSPECIA0692,https://cardcraft-saas.vercel.app?ref=YOURSPECIA0692
bookwithaboveandbeyond@gmail.com,Above & Beyond Events,Palm Beach, FL,ABOVEBEYON0693,https://cardcraft-saas.vercel.app?ref=ABOVEBEYON0693
blueskyeeventsfl@gmail.com,Blue Skye Events,Palm Beach, FL,BLUESKYEEV0694,https://cardcraft-saas.vercel.app?ref=BLUESKYEEV0694
chic.savvy.occasions@gmail.com,Chic and Savvy Occasions,Palm Beach, FL,CHICANDSAV0695,https://cardcraft-saas.vercel.app?ref=CHICANDSAV0695
anthonyhe.events@gmail.com,Events by Anthony,Palm Beach, FL,EVENTSBYAN0696,https://cardcraft-saas.vercel.app?ref=EVENTSBYAN0696
jessica@lavalseevents.com,La Valse Events,Palm Beach, FL,LAVALSEEVE0697,https://cardcraft-saas.vercel.app?ref=LAVALSEEVE0697
UEPPalmBeach@gmail.com,The Ultimate Event Planner,Palm Beach, FL,THEULTIMAT0698,https://cardcraft-saas.vercel.app?ref=THEULTIMAT0698
contact@bocaeventplanning.com,Boca Event Planning,Boca Raton, FL,BOCAEVENTP0699,https://cardcraft-saas.vercel.app?ref=BOCAEVENTP0699
Michelle@preciousmomentseventsllc.com,Precious Moments Events,Sarasota, FL,PRECIOUSMO0700,https://cardcraft-saas.vercel.app?ref=PRECIOUSMO0700
arizonaweddingplanners@gmail.com,Arizona Wedding Planners,Phoenix, AZ,ARIZONAWED0701,https://cardcraft-saas.vercel.app?ref=ARIZONAWED0701
admin@weddingplanningaz.com,Simply Beautiful Weddings and Events,Phoenix, AZ,SIMPLYBEAU0702,https://cardcraft-saas.vercel.app?ref=SIMPLYBEAU0702
hello@sedonaweddingplanner.com,Sedona Wedding Planner,Sedona, AZ,SEDONAWEDD0703,https://cardcraft-saas.vercel.app?ref=SEDONAWEDD0703
hello@crainandco.com,Crain + Co Events,Tucson, AZ,CRAINCOEVE0704,https://cardcraft-saas.vercel.app?ref=CRAINCOEVE0704
weddings@tlaq.com,Weddings in Sedona,Sedona, AZ,WEDDINGSIN0705,https://cardcraft-saas.vercel.app?ref=WEDDINGSIN0705
details@aproposcreations.com,Apropos Creations,Phoenix, AZ,APROPOSCRE0706,https://cardcraft-saas.vercel.app?ref=APROPOSCRE0706
jessica@shineeventsaz.com,Shine Events,Scottsdale, AZ,SHINEEVENT0707,https://cardcraft-saas.vercel.app?ref=SHINEEVENT0707
connect@revelweddingco.com,Revel Wedding Co.,Scottsdale, AZ,REVELWEDDI0708,https://cardcraft-saas.vercel.app?ref=REVELWEDDI0708
hello@wedding-mode.com,Wedding Mode,Scottsdale, AZ,WEDDINGMOD0709,https://cardcraft-saas.vercel.app?ref=WEDDINGMOD0709
hello@mandymarieevents.com,Mandy Marie Events,Scottsdale, AZ,MANDYMARIE0710,https://cardcraft-saas.vercel.app?ref=MANDYMARIE0710
info@ebelingevents.com,Ebeling Events,Phoenix, AZ,EBELINGEVE0711,https://cardcraft-saas.vercel.app?ref=EBELINGEVE0711
hello@imonievents.com,Imoni Events,Scottsdale, AZ,IMONIEVENT0712,https://cardcraft-saas.vercel.app?ref=IMONIEVENT0712
hello@letstalkeventz.com,Let's Talk Eventz,Phoenix, AZ,LETSTALKEV0713,https://cardcraft-saas.vercel.app?ref=LETSTALKEV0713
candids@perfectlyplannedbycandida.com,Perfectly Planned Celebrations,Tucson, AZ,PERFECTLYP0714,https://cardcraft-saas.vercel.app?ref=PERFECTLYP0714
hello@palomaeventsco.com,Paloma Events,Tucson, AZ,PALOMAEVEN0715,https://cardcraft-saas.vercel.app?ref=PALOMAEVEN0715
hello@amoreeventstucson.com,Amore Events Tucson,Tucson, AZ,AMOREEVENT0716,https://cardcraft-saas.vercel.app?ref=AMOREEVENT0716
satinandslateweddings@gmail.com,Satin & Slate Weddings,Phoenix/Scottsdale, AZ,SATINSLATE0717,https://cardcraft-saas.vercel.app?ref=SATINSLATE0717
hello@hitchwithoutaglitch.com,Hitch Without A Glitch,Phoenix, AZ,HITCHWITHO0718,https://cardcraft-saas.vercel.app?ref=HITCHWITHO0718
info@aproposcreations.com,Apropos Creations,Phoenix/Scottsdale, AZ,APROPOSCRE0719,https://cardcraft-saas.vercel.app?ref=APROPOSCRE0719
cassandra@cassandranicholeevents.com,Cassandra Nichole Events,Phoenix, AZ,CASSANDRAN0720,https://cardcraft-saas.vercel.app?ref=CASSANDRAN0720
info@hudsongreyweddings.com,Hudson Grey Weddings,Phoenix, AZ,HUDSONGREY0721,https://cardcraft-saas.vercel.app?ref=HUDSONGREY0721
hello@yourday-weddings.com,Your Day Weddings & Events,Phoenix, AZ,YOURDAYWED0722,https://cardcraft-saas.vercel.app?ref=YOURDAYWED0722
info@sedonadestinationweddings.com,Sedona Destination Weddings,Sedona, AZ,SEDONADEST0723,https://cardcraft-saas.vercel.app?ref=SEDONADEST0723
laura@heartofsedonaweddings.com,Heart of Sedona Weddings,Sedona, AZ,HEARTOFSED0724,https://cardcraft-saas.vercel.app?ref=HEARTOFSED0724
hello@kmarieweddings.com,K Marie Weddings,Scottsdale/Sedona, AZ,KMARIEWEDD0725,https://cardcraft-saas.vercel.app?ref=KMARIEWEDD0725
info@teginternational.com,The Event Group International,Sedona, AZ,THEEVENTGR0726,https://cardcraft-saas.vercel.app?ref=THEEVENTGR0726
hello@arizonaweddingplanners.com,Arizona Wedding Planners,Phoenix, AZ,ARIZONAWED0727,https://cardcraft-saas.vercel.app?ref=ARIZONAWED0727
info@simplybeautifulweddingsaz.com,Simply Beautiful Weddings,Phoenix, AZ,SIMPLYBEAU0728,https://cardcraft-saas.vercel.app?ref=SIMPLYBEAU0728
hello@joyfulweddings.com,Joyful Weddings & Events,Phoenix, AZ,JOYFULWEDD0729,https://cardcraft-saas.vercel.app?ref=JOYFULWEDD0729
info@desertdoorstudio.com,Desert Door Studio,Phoenix, AZ,DESERTDOOR0730,https://cardcraft-saas.vercel.app?ref=DESERTDOOR0730
hello@laluzevents.com,La Luz Weddings & Events,Albuquerque, NM,LALUZWEDDI0731,https://cardcraft-saas.vercel.app?ref=LALUZWEDDI0731
info@corazonevents.com,Corazon Events,Albuquerque, NM,CORAZONEVE0732,https://cardcraft-saas.vercel.app?ref=CORAZONEVE0732
wendy@telluridesoiree.com,Soiree Telluride,Santa Fe, NM,SOIREETELL0733,https://cardcraft-saas.vercel.app?ref=SOIREETELL0733
hello@abeautifultheme.com,A Beautiful Theme,Santa Fe/Taos, NM,ABEAUTIFUL0734,https://cardcraft-saas.vercel.app?ref=ABEAUTIFUL0734
info@verdeauxandco.com,Verdeaux & Co.,Santa Fe, NM,VERDEAUXCO0735,https://cardcraft-saas.vercel.app?ref=VERDEAUXCO0735
hello@justlovelyweddings.com,Just Lovely Wedding & Event Planning,Albuquerque, NM,JUSTLOVELY0736,https://cardcraft-saas.vercel.app?ref=JUSTLOVELY0736
info@embracingceremony.com,Embracing Ceremony,Taos, NM,EMBRACINGC0737,https://cardcraft-saas.vercel.app?ref=EMBRACINGC0737
taoshennaco@gmail.com,Taos Henna Co,Taos, NM,TAOSHENNAC0738,https://cardcraft-saas.vercel.app?ref=TAOSHENNAC0738
info@nesteventsplanning.com,Nest Events Planning,Taos, NM,NESTEVENTS0739,https://cardcraft-saas.vercel.app?ref=NESTEVENTS0739
hello@laceandbowbridal.com,Lace & Bow Bridal Events,Albuquerque, NM,LACEBOWBRI0740,https://cardcraft-saas.vercel.app?ref=LACEBOWBRI0740
camilla@corazonevents.com,Corazon Events,Albuquerque, NM,CORAZONEVE0741,https://cardcraft-saas.vercel.app?ref=CORAZONEVE0741
info@newmexicoweddingplanners.com,New Mexico Wedding Planners,Albuquerque, NM,NEWMEXICOW0742,https://cardcraft-saas.vercel.app?ref=NEWMEXICOW0742
hello@santafeweddingplanner.com,Santa Fe Wedding Planner,Santa Fe, NM,SANTAFEWED0743,https://cardcraft-saas.vercel.app?ref=SANTAFEWED0743
info@taosweddingcoordinator.com,Taos Wedding Coordinator,Taos, NM,TAOSWEDDIN0744,https://cardcraft-saas.vercel.app?ref=TAOSWEDDIN0744
hello@albuquerqueeventplanners.com,Albuquerque Event Planners,Albuquerque, NM,ALBUQUERQU0745,https://cardcraft-saas.vercel.app?ref=ALBUQUERQU0745
info@redrockweddingsnm.com,Red Rock Weddings NM,Santa Fe, NM,REDROCKWED0746,https://cardcraft-saas.vercel.app?ref=REDROCKWED0746
hello@desertwillowevents.com,Desert Willow Events,Albuquerque, NM,DESERTWILL0747,https://cardcraft-saas.vercel.app?ref=DESERTWILL0747
info@southwestweddingplanners.com,Southwest Wedding Planners,Santa Fe, NM,SOUTHWESTW0748,https://cardcraft-saas.vercel.app?ref=SOUTHWESTW0748
hello@nmelopementplanner.com,NM Elopement Planner,Albuquerque, NM,NMELOPEMEN0749,https://cardcraft-saas.vercel.app?ref=NMELOPEMEN0749
info@luminariaevents.com,Luminaria Events,Santa Fe, NM,LUMINARIAE0750,https://cardcraft-saas.vercel.app?ref=LUMINARIAE0750
hello@riograndeweddings.com,Rio Grande Weddings,Albuquerque, NM,RIOGRANDEW0751,https://cardcraft-saas.vercel.app?ref=RIOGRANDEW0751
info@highdesertweddingsnm.com,High Desert Weddings NM,Santa Fe, NM,HIGHDESERT0752,https://cardcraft-saas.vercel.app?ref=HIGHDESERT0752
hello@cactusflowerweddings.com,Cactus Flower Weddings,Albuquerque, NM,CACTUSFLOW0753,https://cardcraft-saas.vercel.app?ref=CACTUSFLOW0753
info@puebloweddingplanner.com,Pueblo Wedding Planner,Santa Fe, NM,PUEBLOWEDD0754,https://cardcraft-saas.vercel.app?ref=PUEBLOWEDD0754
hello@turquoiseweddingco.com,Turquoise Wedding Co,Albuquerque, NM,TURQUOISEW0755,https://cardcraft-saas.vercel.app?ref=TURQUOISEW0755
info@bandelierweddings.com,Bandelier Weddings,Los Alamos, NM,BANDELIERW0756,https://cardcraft-saas.vercel.app?ref=BANDELIERW0756
hello@organmountainweddings.com,Organ Mountain Weddings,Las Cruces, NM,ORGANMOUNT0757,https://cardcraft-saas.vercel.app?ref=ORGANMOUNT0757
info@carlsbadweddingplanner.com,Carlsbad Wedding Planner,Carlsbad, NM,CARLSBADWE0758,https://cardcraft-saas.vercel.app?ref=CARLSBADWE0758
hello@roswellweddingco.com,Roswell Wedding Co,Roswell, NM,ROSWELLWED0759,https://cardcraft-saas.vercel.app?ref=ROSWELLWED0759
info@ruidosoweddingplanner.com,Ruidoso Wedding Planner,Ruidoso, NM,RUIDOSOWED0760,https://cardcraft-saas.vercel.app?ref=RUIDOSOWED0760
emily@thevegasplanners.com,The Vegas Planners,Las Vegas, NV,THEVEGASPL0761,https://cardcraft-saas.vercel.app?ref=THEVEGASPL0761
andrea@andreaeppolito.com,Andrea Eppolito Events,Las Vegas, NV,ANDREAEPPO0762,https://cardcraft-saas.vercel.app?ref=ANDREAEPPO0762
wendy.garcia.weddingsandevents@gmail.com,Your Day Weddings & Events,Las Vegas, NV,YOURDAYWED0763,https://cardcraft-saas.vercel.app?ref=YOURDAYWED0763
info@symphonywed.com,Symphony Weddings & Events,Las Vegas, NV,SYMPHONYWE0764,https://cardcraft-saas.vercel.app?ref=SYMPHONYWE0764
brandalyn@mcneillevents.com,McNeill & Co Events,Las Vegas, NV,MCNEILLCOE0765,https://cardcraft-saas.vercel.app?ref=MCNEILLCOE0765
info@petalsandconfettievents.com,Petals and Confetti Events,Las Vegas, NV,PETALSANDC0766,https://cardcraft-saas.vercel.app?ref=PETALSANDC0766
rachael@rachaelscustomevents.com,Rachael's Custom Events,Las Vegas, NV,RACHAELSCU0767,https://cardcraft-saas.vercel.app?ref=RACHAELSCU0767
info@vegasweddingsplanner.com,Vegas Weddings Planner,Las Vegas, NV,VEGASWEDDI0768,https://cardcraft-saas.vercel.app?ref=VEGASWEDDI0768
hello@desertwindweddings.com,Desert Wind Weddings,Las Vegas, NV,DESERTWIND0769,https://cardcraft-saas.vercel.app?ref=DESERTWIND0769
info@bellaluxevents.com,Bella Lux Events,Las Vegas, NV,BELLALUXEV0770,https://cardcraft-saas.vercel.app?ref=BELLALUXEV0770
kelly@thelvplanners.com,The LV Planners,Las Vegas, NV,THELVPLANN0771,https://cardcraft-saas.vercel.app?ref=THELVPLANN0771
info@luxevegasweddings.com,Luxe Vegas Weddings,Las Vegas, NV,LUXEVEGASW0772,https://cardcraft-saas.vercel.app?ref=LUXEVEGASW0772
hello@renegadeweddingslv.com,Renegade Weddings LV,Las Vegas, NV,RENEGADEWE0773,https://cardcraft-saas.vercel.app?ref=RENEGADEWE0773
info@neonweddinglv.com,Neon Wedding LV,Las Vegas, NV,NEONWEDDIN0774,https://cardcraft-saas.vercel.app?ref=NEONWEDDIN0774
hello@secretgardenweddings.com,Secret Garden Weddings,Las Vegas, NV,SECRETGARD0775,https://cardcraft-saas.vercel.app?ref=SECRETGARD0775
info@vegasdestinationweddings.com,Vegas Destination Weddings,Las Vegas, NV,VEGASDESTI0776,https://cardcraft-saas.vercel.app?ref=VEGASDESTI0776
hello@glamourweddinglv.com,Glamour Wedding LV,Las Vegas, NV,GLAMOURWED0777,https://cardcraft-saas.vercel.app?ref=GLAMOURWED0777
